schedule_day,simulation_day,ICK2_3_capacity,ICK2_3_claimed_quantity,ICK1_4_capacity,ICK1_4_claimed_quantity,KCZ_capacity,KCZ_claimed_quantity,KTC_capacity,KTC_claimed_quantity,MCKG_capacity,MCKG_claimed_quantity,SK4SP4_capacity,SK4SP4_claimed_quantity,KCN_capacity,KCN_claimed_quantity,Daycare_capacity,Daycare_claimed_quantity
10,10,40,0,45,0,100,13,45,3,35,2,40,3,80,8,50,0
10,10,40,0,45,0,95,13,45,3,35,2,34,3,80,8,50,0
10,10,40,0,45,0,95,13,45,3,35,2,34,3,80,7,0,0
10,10,40,0,45,0,95,13,45,3,35,2,34,3,80,7,0,0
10,10,40,0,45,0,95,13,45,3,35,2,34,3,80,6,0,0
10,10,40,0,45,0,95,13,45,3,35,2,34,3,80,5,0,0
10,10,40,0,45,0,95,12,45,3,35,2,34,3,80,4,0,0
10,10,40,0,45,0,90,12,40,3,30,2,34,3,80,4,0,0
10,10,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,90,12,40,3,30,2,34,3,75,4,0,0
11,11,40,0,45,0,95,12,45,3,35,2,34,3,85,4,80,0
11,11,40,0,45,0,100,15,45,3,35,4,40,3,85,5,80,0
11,11,40,0,45,0,100,16,45,3,35,5,40,3,85,5,80,1
11,11,40,0,45,0,100,16,45,3,35,7,40,3,85,6,90,1
11,11,40,0,45,0,100,17,45,3,35,8,40,3,85,6,90,1
11,11,40,0,45,0,100,17,45,3,35,9,40,3,85,7,90,1
11,11,40,0,45,0,100,17,45,3,35,10,40,3,85,7,90,1
11,11,40,0,45,0,100,16,45,3,35,10,40,3,85,6,50,0
11,11,40,0,45,0,100,14,45,3,35,10,40,3,85,6,50,0
11,11,40,0,45,0,100,13,45,3,35,9,40,3,80,6,50,0
11,11,40,0,45,0,95,13,45,3,35,9,34,3,80,5,50,0
11,11,40,0,45,0,95,13,45,3,35,9,34,3,80,5,0,0
11,11,40,0,45,0,95,13,45,3,35,8,34,3,80,5,0,0
11,11,40,0,45,0,95,13,45,3,35,8,34,3,80,5,0,0
11,11,40,0,45,0,95,13,45,3,35,8,34,3,80,5,0,0
11,11,40,0,45,0,95,13,45,3,35,8,34,3,80,5,0,0
11,11,40,0,45,0,90,13,40,3,30,7,34,3,80,4,0,0
11,11,40,0,45,0,90,13,40,3,30,7,34,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,80,13,30,3,25,7,22,3,75,4,0,0
12,12,40,0,35,0,85,13,30,3,25,7,33,3,105,4,0,0
12,12,40,0,35,0,85,12,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,11,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,11,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,11,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,10,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,10,30,3,25,5,33,2,105,3,0,0
12,12,40,0,35,0,85,10,30,3,25,5,33,2,105,2,0,0
12,12,40,0,35,0,85,10,30,3,25,5,33,2,105,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,10,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,9,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,9,30,3,25,5,22,2,80,2,0,0
12,12,40,0,35,0,80,9,30,3,25,5,22,2,75,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,80,9,30,3,25,5,22,2,45,2,0,0
13,13,40,0,35,0,85,9,30,3,25,5,33,2,45,2,0,0
